"","ContentKey","Prey_OS_ID","PreyWt","Prey_Count","OS_ID","Length","Trawl_ID","Year","Start.Depth","End.Depth","Study.Area","Scientific.Name","CommonName","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","FishKey","region","pred.name","depth","length.range"
"775","62114208_90_3_1_-1718_1329",9980,4.883,NA,90,38.1,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1718","EAZ","Skate","300-400 m","36-40"
"776","62114208_90_3_1_-1719_1315",6967,0.096,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1719","EAZ","Skate","300-400 m","36-40"
"777","62114208_90_3_1_-1719_1316",6930,0.19,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1719","EAZ","Skate","300-400 m","36-40"
"778","62114208_90_3_1_-1719_1317",999,0.937,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1719","EAZ","Skate","300-400 m","36-40"
"779","62114208_90_3_1_-1719_1318",999,0,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1719","EAZ","Skate","300-400 m","36-40"
"780","62114208_90_3_1_-1719_1319",6000,3.277,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1719","EAZ","Skate","300-400 m","36-40"
"781","62114208_90_3_1_-1720_1336",999,3.218,NA,90,45.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1720","EAZ","Skate","300-400 m","41-45"
"782","62114208_90_3_1_-1720_1337",6930,2.48,NA,90,45.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1720","EAZ","Skate","300-400 m","41-45"
"783","62114208_90_3_1_-1720_1338",6000,2.375,NA,90,45.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1720","EAZ","Skate","300-400 m","41-45"
"784","62114208_90_3_1_-1720_1339",9980,11.52,NA,90,45.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1720","EAZ","Skate","300-400 m","41-45"
"785","62114208_90_3_1_-1721_1330",4545,0.06,NA,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"786","62114208_90_3_1_-1721_1331",8530,0.114,NA,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"787","62114208_90_3_1_-1721_1332",999,1.879,1,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"788","62114208_90_3_1_-1721_1333",999,1.754,NA,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"789","62114208_90_3_1_-1721_1334",725,12.045,1,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"790","62114208_90_3_1_-1721_1335",9980,14.436,NA,90,42.2,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1721","EAZ","Skate","300-400 m","41-45"
"791","62114208_90_3_1_-1722_1325",9998,NA,NA,90,39.4,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1722","EAZ","Skate","300-400 m","36-40"
"792","62114208_90_3_1_-1723_1309",9998,NA,NA,90,40.9,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1723","EAZ","Skate","300-400 m","36-40"
"793","62114208_90_3_1_-1724_1340",6000,0.049,NA,90,37.5,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1724","EAZ","Skate","300-400 m","36-40"
"794","62114208_90_3_1_-1724_1341",4950,0.092,NA,90,37.5,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1724","EAZ","Skate","300-400 m","36-40"
"795","62114208_90_3_1_-1724_1342",999,0,NA,90,37.5,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1724","EAZ","Skate","300-400 m","36-40"
"796","62114208_90_3_1_-1724_1343",9980,2.363,NA,90,37.5,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1724","EAZ","Skate","300-400 m","36-40"
"797","62114208_90_3_1_-1724_1344",999,0,NA,90,37.5,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1724","EAZ","Skate","300-400 m","36-40"
"798","62114208_90_3_1_-1725_1320",8112,5.373,1,90,26.8,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1725","EAZ","Skate","300-400 m","26-30"
"799","62114208_90_3_1_-1725_1321",6930,0.642,1,90,26.8,62114208,2019,324,322,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,10.4584,63,25.0238,"62114208_90_3_1_-1725","EAZ","Skate","300-400 m","26-30"
"800","62114209_90_3_1_-1712_631",9998,NA,NA,90,36.5,62114209,2019,322,319,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,2.0955,63,25.2934,"62114209_90_3_1_-1712","EAZ","Skate","300-400 m","36-40"
"801","62114209_90_3_1_-1713_626",9980,0.257,NA,90,25.2,62114209,2019,322,319,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,2.0955,63,25.2934,"62114209_90_3_1_-1713","EAZ","Skate","300-400 m","21-25"
"802","62114209_90_3_1_-1714_637",4950,0.952,NA,90,23.3,62114209,2019,322,319,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,2.0955,63,25.2934,"62114209_90_3_1_-1714","EAZ","Skate","300-400 m","21-25"
"803","62114209_90_3_1_-1714_638",8020,4.846,NA,90,23.3,62114209,2019,322,319,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",64,2.0955,63,25.2934,"62114209_90_3_1_-1714","EAZ","Skate","300-400 m","21-25"
"804","62114210_90_3_1_-1726_802",6000,0.503,NA,90,18.3,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1726","EAZ","Skate","200-300 m","16-20"
"805","62114210_90_3_1_-1726_803",9980,0.41,NA,90,18.3,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1726","EAZ","Skate","200-300 m","16-20"
"806","62114210_90_3_1_-1727_804",9998,NA,NA,90,29.2,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1727","EAZ","Skate","200-300 m","26-30"
"807","62114210_90_3_1_-1728_812",6960,0.165,1,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"808","62114210_90_3_1_-1728_813",6930,0.835,NA,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"809","62114210_90_3_1_-1728_814",999,2.651,NA,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"810","62114210_90_3_1_-1728_815",451,0,NA,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"811","62114210_90_3_1_-1728_816",451,0,NA,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"812","62114210_90_3_1_-1728_817",9980,6.391,NA,90,36.1,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1728","EAZ","Skate","200-300 m","36-40"
"813","62114210_90_3_1_-1729_808",999,0.058,NA,90,35.9,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1729","EAZ","Skate","200-300 m","31-35"
"814","62114210_90_3_1_-1729_809",999,0,NA,90,35.9,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1729","EAZ","Skate","200-300 m","31-35"
"815","62114210_90_3_1_-1729_810",999,0,NA,90,35.9,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1729","EAZ","Skate","200-300 m","31-35"
"816","62114210_90_3_1_-1729_811",9980,1.85,NA,90,35.9,62114210,2019,230,234,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,53.0972,63,31.2296,"62114210_90_3_1_-1729","EAZ","Skate","200-300 m","31-35"
"817","62114213_90_3_1_-1731_1167",8020,3.383,NA,90,31.2,62114213,2019,274,278,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,30.6367,62,37.7747,"62114213_90_3_1_-1731","EAZ","Skate","200-300 m","31-35"
"818","62114215_90_3_1_-1732_1168",6000,0.688,NA,90,27.8,62114215,2019,234,238,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,17.5021,62,52.2863,"62114215_90_3_1_-1732","EAZ","Skate","200-300 m","26-30"
"819","62114215_90_3_1_-1732_1169",4950,0.573,NA,90,27.8,62114215,2019,234,238,"SFA2EX","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",63,17.5021,62,52.2863,"62114215_90_3_1_-1732","EAZ","Skate","200-300 m","26-30"
"820","62114224_90_3_1_-1831_129",6000,3.255,NA,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"821","62114224_90_3_1_-1831_130",8111,0.082,NA,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"822","62114224_90_3_1_-1831_131",4545,0.021,NA,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"823","62114224_90_3_1_-1831_132",4949,0.017,1,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"824","62114224_90_3_1_-1831_133",6967,0.041,2,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"825","62114224_90_3_1_-1831_134",9980,8.337,NA,90,28.9,62114224,2019,263,271,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",62,3.9559,64,28.8405,"62114224_90_3_1_-1831","EAZ","Skate","200-300 m","26-30"
"826","62114230_89_3_1_-1850_49",6000,0.59,NA,89,24.9,62114230,2019,289,299,"RISA","RAJA SP","SKATE",61,59.489,64,44.3115,"62114230_89_3_1_-1850","EAZ","Skate","200-300 m","21-25"
"827","62114230_89_3_1_-1850_50",9980,0.625,NA,89,24.9,62114230,2019,289,299,"RISA","RAJA SP","SKATE",61,59.489,64,44.3115,"62114230_89_3_1_-1850","EAZ","Skate","200-300 m","21-25"
"828","62114234_794_3_1_-1876_242",6967,1.861,101,794,17.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1876","EAZ","Redfish","500-750 m","16-20"
"829","62114234_794_3_1_-1876_243",6967,0.77,NA,794,17.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1876","EAZ","Redfish","500-750 m","16-20"
"830","62114234_794_3_1_-1876_244",7934,0.518,1,794,17.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1876","EAZ","Redfish","500-750 m","16-20"
"831","62114234_794_3_1_-1877_241",6967,0.102,NA,794,24.1,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1877","EAZ","Redfish","500-750 m","21-25"
"832","62114234_794_3_1_-1878_245",6967,14.223,703,794,25.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1878","EAZ","Redfish","500-750 m","21-25"
"833","62114234_794_3_1_-1878_246",6967,1.256,NA,794,25.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1878","EAZ","Redfish","500-750 m","21-25"
"834","62114234_794_3_1_-1878_247",7934,0.275,1,794,25.8,62114234,2019,559,562,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,51.5415,63,57.2668,"62114234_794_3_1_-1878","EAZ","Redfish","500-750 m","21-25"
"835","62114235_90_3_1_-1879_97",8111,4.201,1,90,33.1,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1879","EAZ","Skate","300-400 m","31-35"
"836","62114235_90_3_1_-1879_98",8110,12.04,NA,90,33.1,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1879","EAZ","Skate","300-400 m","31-35"
"837","62114235_90_3_1_-1880_101",4545,0.247,NA,90,43.7,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1880","EAZ","Skate","300-400 m","41-45"
"838","62114235_90_3_1_-1880_102",8020,8.527,NA,90,43.7,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1880","EAZ","Skate","300-400 m","41-45"
"839","62114235_90_3_1_-1881_100",8111,8.182,1,90,33,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1881","EAZ","Skate","300-400 m","31-35"
"840","62114235_90_3_1_-1881_99",8110,2.25,NA,90,33,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1881","EAZ","Skate","300-400 m","31-35"
"841","62114235_90_3_1_-1882_103",8111,8.436,1,90,28.8,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1882","EAZ","Skate","300-400 m","26-30"
"842","62114235_90_3_1_-1882_104",8020,8.398,NA,90,28.8,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1882","EAZ","Skate","300-400 m","26-30"
"843","62114235_90_3_1_-1883_65",8020,2.298,NA,90,34.4,62114235,2019,366,387,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,54.2003,64,22.8862,"62114235_90_3_1_-1883","EAZ","Skate","300-400 m","31-35"
"844","62114237_794_3_1_-1890_317",9998,NA,NA,794,20.2,62114237,2019,472,475,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,44.0776,64,1.5044,"62114237_794_3_1_-1890","EAZ","Redfish","400-500 m","16-20"
"845","62114237_794_3_1_-1891_316",9998,NA,NA,794,24.8,62114237,2019,472,475,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,44.0776,64,1.5044,"62114237_794_3_1_-1891","EAZ","Redfish","400-500 m","21-25"
"846","62114237_892_3_1_-1884_320",9998,NA,NA,892,30.4,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1884","EAZ","Greenland halibut","400-500 m","26-30"
"847","62114237_892_3_1_-1885_339",813,3.902,1,892,42.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1885","EAZ","Greenland halibut","400-500 m","41-45"
"848","62114237_892_3_1_-1885_340",813,12.884,1,892,42.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1885","EAZ","Greenland halibut","400-500 m","41-45"
"849","62114237_892_3_1_-1885_341",8020,9.714,NA,892,42.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1885","EAZ","Greenland halibut","400-500 m","41-45"
"850","62114237_892_3_1_-1886_323",815,3.316,1,892,50.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1886","EAZ","Greenland halibut","400-500 m","46-50"
"851","62114237_892_3_1_-1886_324",815,3.338,1,892,50.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1886","EAZ","Greenland halibut","400-500 m","46-50"
"852","62114237_892_3_1_-1886_325",999,11.679,NA,892,50.1,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1886","EAZ","Greenland halibut","400-500 m","46-50"
"853","62114237_892_3_1_-1887_342",999,12.259,NA,892,48.4,62114237,2019,472,475,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",61,44.0776,64,1.5044,"62114237_892_3_1_-1887","EAZ","Greenland halibut","400-500 m","46-50"
"854","62114237_90_3_1_-1892_343",8111,14.129,1,90,39.6,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1892","EAZ","Skate","400-500 m","36-40"
"855","62114237_90_3_1_-1892_344",8020,13.277,NA,90,39.6,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1892","EAZ","Skate","400-500 m","36-40"
"856","62114237_90_3_1_-1892_345",4950,0.507,NA,90,39.6,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1892","EAZ","Skate","400-500 m","36-40"
"857","62114237_90_3_1_-1892_346",4846,1.564,1,90,39.6,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1892","EAZ","Skate","400-500 m","36-40"
"858","62114237_90_3_1_-1893_330",7389,1.689,1,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"859","62114237_90_3_1_-1893_331",6930,1.473,NA,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"860","62114237_90_3_1_-1893_332",999,16.257,NA,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"861","62114237_90_3_1_-1893_333",999,0,NA,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"862","62114237_90_3_1_-1893_334",999,0,NA,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"863","62114237_90_3_1_-1893_335",999,0,NA,90,43,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1893","EAZ","Skate","400-500 m","41-45"
"864","62114237_90_3_1_-1894_326",8020,2.829,NA,90,49.7,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1894","EAZ","Skate","400-500 m","46-50"
"865","62114237_90_3_1_-1894_327",999,6.35,NA,90,49.7,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1894","EAZ","Skate","400-500 m","46-50"
"866","62114237_90_3_1_-1894_328",999,0,NA,90,49.7,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1894","EAZ","Skate","400-500 m","46-50"
"867","62114237_90_3_1_-1894_329",9980,10.637,NA,90,49.7,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1894","EAZ","Skate","400-500 m","46-50"
"868","62114237_90_3_1_-1895_1924",8111,7.667,1,90,45.3,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1895","EAZ","Skate","400-500 m","41-45"
"869","62114237_90_3_1_-1895_1925",999,5.654,NA,90,45.3,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1895","EAZ","Skate","400-500 m","41-45"
"870","62114237_90_3_1_-1895_1926",8020,3.273,NA,90,45.3,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1895","EAZ","Skate","400-500 m","41-45"
"871","62114237_90_3_1_-1895_1927",6967,0.082,NA,90,45.3,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1895","EAZ","Skate","400-500 m","41-45"
"872","62114237_90_3_1_-1895_1928",9980,8.434,NA,90,45.3,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1895","EAZ","Skate","400-500 m","41-45"
"873","62114237_90_3_1_-1896_322",8020,9.701,NA,90,47.4,62114237,2019,472,475,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,44.0776,64,1.5044,"62114237_90_3_1_-1896","EAZ","Skate","400-500 m","46-50"
"874","62114239_90_3_1_-1900_1699",9998,NA,NA,90,40.3,62114239,2019,233,238,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,35.5781,64,17.4358,"62114239_90_3_1_-1900","EAZ","Skate","200-300 m","36-40"
"875","62114239_90_3_1_-1901_1703",8020,4.034,NA,90,45.5,62114239,2019,233,238,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,35.5781,64,17.4358,"62114239_90_3_1_-1901","EAZ","Skate","200-300 m","41-45"
"876","62114239_90_3_1_-1902_1709",815,1.304,1,90,45.4,62114239,2019,233,238,"RISA","RAJA RADIATA = AMBLYRAJA RADIATA","THORNY SKATE",61,35.5781,64,17.4358,"62114239_90_3_1_-1902","EAZ","Skate","200-300 m","41-45"
